Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 11125002000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimônio; Imposto sobre a Propriedade Predial e Territorial Urbana; Não se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 274,18; R$ 2.465,27; R$ 0,00; 0.0
 12415001000000; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Receitas Correntes; Contribuições; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; ; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; Não se aplica; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 3.191.405,00; R$ 3.191.405,00; R$ 0,00; R$ 0,00; R$ 299.977,99; R$ 299.977,99; R$ 3.191.405,00; 9.4
 12415001000000; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Receitas Correntes; Contribuições; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; ; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; Não se aplica; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 298.904,55; R$ 598.882,54; R$ 0,00; 0.0
 12415001000000; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Receitas Correntes; Contribuições; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; ; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; Não se aplica; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 313.440,23; R$ 912.322,77; R$ 0,00; 0.0
 12415001000000; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Receitas Correntes; Contribuições; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; ; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; Não se aplica; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 352.738,02; R$ 1.265.060,79; R$ 0,00; 0.0
 12415001000000; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Receitas Correntes; Contribuições; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; ; Contribuição para o Custeio do Serviço de Iluminação Pública; Contribuição para o Custeio do Serviço de Iluminação Pública; Não se aplica; Contribuição para o Custeio do Serviço de Iluminação Pública - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 308.683,07; R$ 1.573.743,86; R$ 0,00; 0.0
 13210111020000; Remuneração de Depósitos Bancários - Rec. não Vinculados; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Geral - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Geral; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Geral; Remuneração de Depósitos Bancários - Rec. não Vinculados; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 359.635,00; R$ 359.635,00; R$ 0,00; R$ 0,00; R$ 21.547,89; R$ 21.547,89; R$ 359.635,00; 5.99
 17165001000000; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; ; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Não se aplica; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 190.511,00; R$ 190.511,00; R$ 0,00; R$ 0,00; R$ 4.317,00; R$ 4.317,00; R$ 190.511,00; 2.27
 17145301000000; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação  FNDE?; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação  FNDE?; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE; Não se aplica; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar  PNATE - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 81.136,00; R$ 81.136,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 81.136,00; 0.0
 17145001000000; Transferências doSalário-Educação - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências doSalário-Educação - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação  FNDE?; Transferências doSalário-Educação; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação  FNDE?; Transferências doSalário-Educação; Não se aplica; Transferências doSalário-Educação - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 1.406.103,00; R$ 1.406.103,00; R$ 0,00; R$ 0,00; R$ 195.388,20; R$ 195.388,20; R$ 1.406.103,00; 13.9
 17295201000000; Transferências de Recursos Destinados a Programas de Educação - Principal; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Recursos Destinados a Programas de Educação - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Recursos Destinados a Programas de Educação; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Recursos Destinados a Programas de Educação; Não se aplica; Transferências de Recursos Destinados a Programas de Educação - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 687.079,00; R$ 687.079,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 687.079,00; 0.0
 13210121000000; Remuneração de Depósitos Bancários - Salário Educação - Principal; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Salário Educação - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Salário Educação; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Salário Educação; Remuneração de Depósitos Bancários - Salário Educação - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.902,58; R$ 2.902,58; R$ 0,00; 0.0
 17195801000000; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Outras Transferências de Recursos da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020; ; Outras Transferências de Recursos da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020; Não se aplica; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 27.503,00; R$ 27.503,00; R$ 0,00; R$ 0,00; R$ 1.702,26; R$ 1.702,26; R$ 27.503,00; 6.19
 17145001000000; Transferências doSalário-Educação - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências doSalário-Educação - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação  FNDE?; Transferências doSalário-Educação; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação  FNDE?; Transferências doSalário-Educação; Não se aplica; Transferências doSalário-Educação - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 126.836,63; R$ 322.224,83; R$ 0,00; 0.0
 17195801000000; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Outras Transferências de Recursos da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020; ; Outras Transferências de Recursos da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020; Não se aplica; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.702,26; R$ 3.404,52; R$ 0,00; 0.0
 13210121000000; Remuneração de Depósitos Bancários - Salário Educação - Principal; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Salário Educação - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Salário Educação; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Salário Educação; Remuneração de Depósitos Bancários - Salário Educação - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.567,59; R$ 6.470,17; R$ 0,00; 0.0
 17165001000000; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; ; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Não se aplica; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 11.041,90; R$ 15.358,90; R$ 0,00; 0.0
 13210111020000; Remuneração de Depósitos Bancários - Rec. não Vinculados; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Geral - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Geral; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Geral; Remuneração de Depósitos Bancários - Rec. não Vinculados; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 17.356,71; R$ 38.904,60; R$ 0,00; 0.0
 17165001000000; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; ; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS; Não se aplica; Transferências de Recursos do Fundo Nacional de Assistência Social  FNAS - Principal; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 25.969,27; R$ 41.328,17; R$ 0,00; 0.0
 17295201000000; Transferências de Recursos Destinados a Programas de Educação - Principal; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Recursos Destinados a Programas de Educação - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Recursos Destinados a Programas de Educação; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Recursos Destinados a Programas de Educação; Não se aplica; Transferências de Recursos Destinados a Programas de Educação - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 73.856,44; R$ 73.856,44; R$ 0,00; 0.0
 17145001000000; Transferências doSalário-Educação - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências doSalário-Educação - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação  FNDE?; Transferências doSalário-Educação; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação  FNDE?; Transferências doSalário-Educação; Não se aplica; Transferências doSalário-Educação - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 130.742,98; R$ 452.967,81; R$ 0,00; 0.0
 13210121000000; Remuneração de Depósitos Bancários - Salário Educação - Principal; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Salário Educação - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Salário Educação; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Salário Educação; Remuneração de Depósitos Bancários - Salário Educação - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 5.151,58; R$ 11.621,75; R$ 0,00; 0.0
 13210111020000; Remuneração de Depósitos Bancários - Rec. não Vinculados; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Geral - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Geral; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Geral; Remuneração de Depósitos Bancários - Rec. não Vinculados; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 16.956,05; R$ 55.860,65; R$ 0,00; 0.0
 17195801000000; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Outras Transferências de Recursos da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020; ; Outras Transferências de Recursos da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020; Não se aplica; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.702,26; R$ 5.106,78; R$ 0,00; 0.0
 13210121000000; Remuneração de Depósitos Bancários - Salário Educação - Principal; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Salário Educação - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Salário Educação; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Remuneração de Depósitos Bancários - Salário Educação; Remuneração de Depósitos Bancários - Salário Educação - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 4.133,80; R$ 15.755,55; R$ 0,00; 0.0
 17195801000000; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Outras Transferências de Recursos da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020; ; Outras Transferências de Recursos da União e de suas Entidades; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020; Não se aplica; Transferência Obrigatória Decorrente da Lei Complementar n 176/2020 - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.702,26; R$ 6.809,04; R$ 0,00; 0.0
