data;numero_empenho;rel_orgao;detalhamento_do_elemento;descricao;valor_empenhado;valor_liquido;valor_pago
 31/01/2025;480; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 926,40;R$ 926,40;R$ 926,40
 31/01/2025;478; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 833,87;R$ 833,87;R$ 833,87
 31/01/2025;475; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 3.350,44;R$ 3.350,44;R$ 3.350,44
 31/01/2025;471; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 370,60;R$ 370,60;R$ 370,60
 31/01/2025;476; GABINETE DO PREFEITO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 2.894,39;R$ 2.894,39;R$ 2.894,39
 31/01/2025;499; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 521,71;R$ 521,71;R$ 521,71
 31/01/2025;504; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 636,42;R$ 636,42;R$ 636,42
 31/01/2025;484; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 21.458,70;R$ 21.458,70;R$ 21.458,70
 31/01/2025;495; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 108.803,56;R$ 108.803,56;R$ 108.803,56
 31/01/2025;498; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 660,10;R$ 660,10;R$ 660,10
 31/01/2025;494; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 25.210,21;R$ 25.210,21;R$ 25.210,21
 31/01/2025;493; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 81.255,86;R$ 81.255,86;R$ 81.255,86
 31/01/2025;492; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 19.698,17;R$ 19.698,17;R$ 19.698,17
 30/01/2025;91; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 11.573,79;R$ 11.573,79;R$ 11.573,79
 30/01/2025;83; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 23.253,29;R$ 23.253,29;R$ 23.253,29
 30/01/2025;81; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 626.370,98;R$ 626.370,98;R$ 626.370,98
 30/01/2025;94; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 750,00;R$ 750,00;R$ 750,00
 30/01/2025;92; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 288,41;R$ 288,41;R$ 288,41
 30/01/2025;95; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 93,75;R$ 93,75;R$ 93,75
 30/01/2025;93; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 5.942,83;R$ 5.942,83;R$ 5.942,83
 30/01/2025;89; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 70.572,61;R$ 70.572,61;R$ 70.572,61
 30/01/2025;88; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 6.938,60;R$ 6.938,60;R$ 6.938,60
 30/01/2025;97; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 830,16;R$ 830,16;R$ 830,16
 30/01/2025;96; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 6.918,00;R$ 6.918,00;R$ 6.918,00
 30/01/2025;90; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 1/2025;R$ 38.276,43;R$ 38.276,43;R$ 38.276,43
 30/01/2025;84; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 7.251,18;R$ 7.251,18;R$ 7.251,18
 30/01/2025;85; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 101.238,05;R$ 101.238,05;R$ 101.238,05
 30/01/2025;87; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 830,48;R$ 830,48;R$ 830,48
 30/01/2025;86; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 11.939,32;R$ 11.939,32;R$ 11.939,32
 24/01/2025;19; CÂMARA MUNICIPAL DE VEREADORES; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 49.874,66;R$ 49.874,66;R$ 49.874,66
 24/01/2025;20; CÂMARA MUNICIPAL DE VEREADORES; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 52.476,92;R$ 52.476,92;R$ 52.476,92
 24/01/2025;21; CÂMARA MUNICIPAL DE VEREADORES; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2025;R$ 7.415,24;R$ 7.415,24;R$ 7.415,24
 24/01/2025;22; CÂMARA MUNICIPAL DE VEREADORES; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2025;R$ 1.190,44;R$ 1.190,44;R$ 1.190,44
 24/01/2025;23; CÂMARA MUNICIPAL DE VEREADORES; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE FERIAS 1/2025;R$ 5.292,24;R$ 5.292,24;R$ 5.292,24
 24/01/2025;24; CÂMARA MUNICIPAL DE VEREADORES; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 1/2025;R$ 13.764,34;R$ 13.764,34;R$ 13.764,34
 24/01/2025;25; CÂMARA MUNICIPAL DE VEREADORES; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 1/2025;R$ 154,75;R$ 154,75;R$ 154,75
 17/01/2025;73; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA EMPENHADA REFERENTE A CONTRIBUIÇÃO PATRONAL.;R$ 17.006,29;R$ 17.006,29;R$ 17.006,29
 02/01/2025;111; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Despesas de Exercícios Anteriores; REFERENTE AO PARCELAMENTO DO INSS N: 618365680.;R$ 38.510,52;R$ 38.510,52;R$ 38.510,52
 27/12/2024;1053; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 10.589,08;R$ 10.589,08;R$ 10.589,08
 27/12/2024;1059; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 3.761,90;R$ 3.761,90;R$ 3.761,90
 27/12/2024;1061; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 20.416,31;R$ 20.416,31;R$ 20.416,31
 27/12/2024;1051; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 634,53;R$ 634,53;R$ 634,53
 27/12/2024;1064; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 2.670,49;R$ 2.670,49;R$ 2.670,49
 27/12/2024;1062; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 19.346,91;R$ 19.346,91;R$ 19.346,91
 27/12/2024;1069; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 226,98;R$ 226,98;R$ 226,98
 27/12/2024;1066; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 1.026,59;R$ 1.026,59;R$ 1.026,59
 27/12/2024;1055; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 4.175,56;R$ 4.175,56;R$ 4.175,56
 27/12/2024;1052; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 33.784,14;R$ 33.784,14;R$ 33.784,14
 27/12/2024;1063; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 32.798,07;R$ 32.798,07;R$ 32.798,07
 27/12/2024;1054; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 923,90;R$ 923,90;R$ 923,90
 27/12/2024;1058; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 219,34;R$ 219,34;R$ 219,34
 27/12/2024;1060; FUNDO MUNICIPAL DE SAUDE; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 9.535,23;R$ 9.535,23;R$ 9.535,23
 27/12/2024;1056; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 196,12;R$ 196,12;R$ 196,12
 27/12/2024;1057; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 4.062,97;R$ 4.062,97;R$ 4.062,97
 27/12/2024;1065; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 18,63;R$ 18,63;R$ 18,63
 27/12/2024;1067; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 814,21;R$ 814,21;R$ 814,21
 27/12/2024;1068; FUNDO MUNICIPAL DE SAUDE; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 5.457,11;R$ 5.457,11;R$ 5.457,11
 27/12/2024;4026; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Obrigações Patronais; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 108,92; -; -
 27/12/2024;4027; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 8.442,62;R$ 8.442,62;R$ 8.442,62
 27/12/2024;4028; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 5.599,91;R$ 5.599,91;R$ 5.599,91
 27/12/2024;4003; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 7.910,80;R$ 7.910,80;R$ 7.910,80
 27/12/2024;4002; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 2.248,89;R$ 2.248,89;R$ 2.248,89
 27/12/2024;4005; SECRETARIA DE EDUCAÇÃO; Vencimentos e Vantagens Fixas - Pessoal Civil; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL_COMPLEMENTAR 12/2024;R$ 2.932,40;R$ 2.932,40;R$ 2.932,40
